dbn,schoolName,cohortYear,cohort,numTotalCohort,numGrads,pctGrad
01M509,MARTA VALLE HIGH SCHOOL,2007,5 year June,86,57.0,0.6627906799000001
01M509,MARTA VALLE HIGH SCHOOL,2006,5 year June,86,57.0,0.6627906799000001
01M509,MARTA VALLE HIGH SCHOOL,2005,5 year June,90,64.0,0.711111145
01M509,MARTA VALLE HIGH SCHOOL,2004,5 year June,64,34.0,0.53125
01M509,MARTA VALLE HIGH SCHOOL,2003,5 year June,70,41.0,0.5857143021
01M509,MARTA VALLE HIGH SCHOOL,2002,5 year June,55,33.0,0.6
01M509,MARTA VALLE HIGH SCHOOL,2001,5 year June,69,45.0,0.6521739196999999
01M509,MARTA VALLE HIGH SCHOOL,2014,6 year June,39,27.0,0.692307663
01M509,MARTA VALLE HIGH SCHOOL,2013,6 year June,54,43.0,0.7962963104
01M509,MARTA VALLE HIGH SCHOOL,2012,6 year June,67,53.0,0.7910447693
01M509,MARTA VALLE HIGH SCHOOL,2011,6 year June,90,51.0,0.5666666794
01M509,MARTA VALLE HIGH SCHOOL,2010,6 year June,55,38.0,0.6909091187
01M509,MARTA VALLE HIGH SCHOOL,2009,6 year June,63,36.0,0.571428566
01M509,MARTA VALLE HIGH SCHOOL,2008,6 year June,80,53.0,0.6625
01M509,MARTA VALLE HIGH SCHOOL,2007,6 year June,86,57.0,0.6627906799000001
01M509,MARTA VALLE HIGH SCHOOL,2006,6 year June,86,59.0,0.6860465240000001
01M509,MARTA VALLE HIGH SCHOOL,2005,6 year June,90,66.0,0.7333333588000001
01M509,MARTA VALLE HIGH SCHOOL,2004,6 year June,65,38.0,0.5846154022000001
01M509,MARTA VALLE HIGH SCHOOL,2003,6 year June,68,42.0,0.6176470566
01M509,MARTA VALLE HIGH SCHOOL,2002,6 year June,55,34.0,0.6181818008
01M509,MARTA VALLE HIGH SCHOOL,2001,6 year June,69,47.0,0.6811594391
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2016,4 year August,284,119.0,0.4190140915
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2015,4 year August,241,110.0,0.4564315414
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2014,4 year August,226,91.0,0.4026548767
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2013,4 year August,232,85.0,0.36637931819999997
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2012,4 year August,248,91.0,0.36693550109999995
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2011,4 year August,264,108.0,0.4090909195
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2010,4 year August,293,89.0,0.30375427250000003
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2009,4 year August,223,74.0,0.3318385696
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2008,4 year August,183,94.0,0.5136611938
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2007,4 year August,129,74.0,0.5736434174
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2006,4 year August,193,105.0,0.5440414429
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2005,4 year August,154,77.0,0.5
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2016,4 year June,284,115.0,0.4049295807
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2015,4 year June,241,106.0,0.4398340225
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2014,4 year June,226,84.0,0.3716814041
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2013,4 year June,232,83.0,0.3577586365
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2012,4 year June,248,84.0,0.3387096786
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2011,4 year June,264,105.0,0.3977272797
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2010,4 year June,293,83.0,0.2832764435
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2009,4 year June,223,70.0,0.3139013481
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2008,4 year June,183,80.0,0.4371584702
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2007,4 year June,129,68.0,0.5271317673
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2006,4 year June,193,105.0,0.5440414429
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2005,4 year June,154,70.0,0.45454544069999997
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2004,4 year June,200,97.0,0.485
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2003,4 year June,205,86.0,0.41951217649999994
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2002,4 year June,172,77.0,0.447674408
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2001,4 year June,166,88.0,0.5301204681
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2015,5 year August,247,137.0,0.5546558762
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2014,5 year August,232,116.0,0.5
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2013,5 year August,242,100.0,0.4132231522
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2012,5 year August,254,113.0,0.44488189699999997
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2011,5 year August,273,122.0,0.4468864441
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2010,5 year August,317,107.0,0.337539444
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2009,5 year August,239,93.0,0.3891213226
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2008,5 year August,194,100.0,0.5154639053
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2007,5 year August,142,84.0,0.5915493011
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2006,5 year August,209,145.0,0.6937799072
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2015,5 year June,247,136.0,0.5506072998
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2014,5 year June,232,113.0,0.48706897740000005
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2013,5 year June,242,97.0,0.40082645419999996
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2012,5 year June,254,113.0,0.44488189699999997
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2011,5 year June,273,118.0,0.43223442079999996
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2010,5 year June,317,104.0,0.3280757141
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2009,5 year June,239,89.0,0.37238494869999994
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2008,5 year June,194,100.0,0.5154639053
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2007,5 year June,142,81.0,0.570422554
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2006,5 year June,209,141.0,0.6746411133
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2005,5 year June,167,104.0,0.6227544785
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2004,5 year June,204,126.0,0.6176470566
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2003,5 year June,205,106.0,0.5170731734999999
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2002,5 year June,172,109.0,0.633720932
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2001,5 year June,166,108.0,0.6506024170000001
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2014,6 year June,232,129.0,0.5560344696
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2013,6 year June,247,113.0,0.4574898911
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2012,6 year June,256,120.0,0.46875
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2011,6 year June,272,131.0,0.4816176605
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2010,6 year June,323,115.0,0.3560371399
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2009,6 year June,246,110.0,0.44715446470000003
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2008,6 year June,203,108.0,0.5320196915
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2007,6 year June,146,85.0,0.5821917725
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2006,6 year June,211,147.0,0.6966824341
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2005,6 year June,169,118.0,0.6982248688
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2004,6 year June,208,129.0,0.6201922988999999
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2003,6 year June,207,120.0,0.5797101593
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2002,6 year June,172,116.0,0.6744186401000001
01M515,LOWER EAST SIDE PREPARATORY HIGH SCHOOL,2001,6 year June,166,117.0,0.7048192596
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2016,4 year August,158,151.0,0.9556961823000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2015,4 year August,140,140.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2014,4 year August,131,123.0,0.9389312744
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2013,4 year August,183,178.0,0.9726776123
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2012,4 year August,186,186.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2011,4 year August,122,119.0,0.9754098510999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2010,4 year August,113,107.0,0.9469026184
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2009,4 year August,137,134.0,0.9781021880999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2008,4 year August,161,157.0,0.9751552581999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2007,4 year August,128,122.0,0.953125
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2006,4 year August,46,46.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2005,4 year August,49,49.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2016,4 year June,158,150.0,0.9493670654
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2015,4 year June,140,140.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2014,4 year June,131,122.0,0.9312976837
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2013,4 year June,183,170.0,0.9289617157000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2012,4 year June,186,185.0,0.994623642
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2011,4 year June,122,119.0,0.9754098510999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2010,4 year June,113,107.0,0.9469026184
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2009,4 year June,137,133.0,0.9708029175
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2008,4 year June,161,155.0,0.9627329254
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2007,4 year June,128,122.0,0.953125
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2006,4 year June,46,46.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2005,4 year June,49,47.0,0.9591836548
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2004,4 year June,60,58.0,0.9666666411999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2003,4 year June,58,58.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2002,4 year June,7,7.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2001,4 year June,17,16.0,0.9411764526
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2015,5 year August,140,140.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2014,5 year August,126,125.0,0.9920635223
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2013,5 year August,183,180.0,0.9836065674
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2012,5 year August,186,186.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2011,5 year August,121,120.0,0.9917355347
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2010,5 year August,112,109.0,0.9732142639
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2009,5 year August,137,134.0,0.9781021880999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2008,5 year August,161,159.0,0.9875776672000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2007,5 year August,128,123.0,0.9609375
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2006,5 year August,46,46.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2015,5 year June,140,140.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2014,5 year June,126,124.0,0.9841269683999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2013,5 year June,183,179.0,0.9781420898000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2012,5 year June,186,186.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2011,5 year June,121,120.0,0.9917355347
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2010,5 year June,112,109.0,0.9732142639
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2009,5 year June,137,134.0,0.9781021880999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2008,5 year June,161,159.0,0.9875776672000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2007,5 year June,128,122.0,0.953125
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2006,5 year June,46,46.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2005,5 year June,49,49.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2004,5 year June,60,58.0,0.9666666411999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2003,5 year June,58,58.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2002,5 year June,7,7.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2001,5 year June,17,16.0,0.9411764526
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2014,6 year June,126,125.0,0.9920635223
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2013,6 year June,183,181.0,0.9890710449
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2012,6 year June,186,186.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2011,6 year June,121,121.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2010,6 year June,112,109.0,0.9732142639
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2009,6 year June,137,134.0,0.9781021880999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2008,6 year June,161,159.0,0.9875776672000001
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2007,6 year June,127,123.0,0.968503952
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2006,6 year June,46,46.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2005,6 year June,49,49.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2004,6 year June,60,58.0,0.9666666411999999
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2003,6 year June,58,58.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2002,6 year June,7,7.0,1.0
01M539,"NEW EXPLORATIONS INTO SCIENCE, TECHNOLOGY AND MATH",2001,6 year June,17,16.0,0.9411764526
01M650,CASCADES HIGH SCHOOL,2016,4 year August,99,35.0,0.353535347
01M650,CASCADES HIGH SCHOOL,2015,4 year August,101,34.0,0.3366336823
01M650,CASCADES HIGH SCHOOL,2014,4 year August,103,31.0,0.3009708786
01M650,CASCADES HIGH SCHOOL,2013,4 year August,110,30.0,0.2727272797
01M650,CASCADES HIGH SCHOOL,2012,4 year August,112,38.0,0.33928569789999996
01M650,CASCADES HIGH SCHOOL,2011,4 year August,109,33.0,0.302752285
01M650,CASCADES HIGH SCHOOL,2010,4 year August,136,51.0,0.375
01M650,CASCADES HIGH SCHOOL,2009,4 year August,130,55.0,0.42307693479999997
01M650,CASCADES HIGH SCHOOL,2008,4 year August,122,45.0,0.36885246279999995
01M650,CASCADES HIGH SCHOOL,2007,4 year August,118,50.0,0.42372882840000003
01M650,CASCADES HIGH SCHOOL,2006,4 year August,89,49.0,0.5505617905
01M650,CASCADES HIGH SCHOOL,2005,4 year August,95,34.0,0.35789474490000006
01M650,CASCADES HIGH SCHOOL,2016,4 year June,99,35.0,0.353535347
01M650,CASCADES HIGH SCHOOL,2015,4 year June,101,33.0,0.32673267359999997
01M650,CASCADES HIGH SCHOOL,2014,4 year June,103,29.0,0.2815534019
01M650,CASCADES HIGH SCHOOL,2013,4 year June,110,26.0,0.2363636398
01M650,CASCADES HIGH SCHOOL,2012,4 year June,112,32.0,0.285714283
01M650,CASCADES HIGH SCHOOL,2011,4 year June,109,29.0,0.2660550499
01M650,CASCADES HIGH SCHOOL,2010,4 year June,136,43.0,0.3161764717
01M650,CASCADES HIGH SCHOOL,2009,4 year June,130,49.0,0.3769230652
01M650,CASCADES HIGH SCHOOL,2008,4 year June,122,38.0,0.3114754105
01M650,CASCADES HIGH SCHOOL,2007,4 year June,118,45.0,0.38135593409999996
01M650,CASCADES HIGH SCHOOL,2006,4 year June,89,49.0,0.5505617905
01M650,CASCADES HIGH SCHOOL,2005,4 year June,95,31.0,0.3263158035
01M650,CASCADES HIGH SCHOOL,2004,4 year June,67,28.0,0.4179104614
01M650,CASCADES HIGH SCHOOL,2003,4 year June,93,27.0,0.2903225899
01M650,CASCADES HIGH SCHOOL,2002,4 year June,92,22.0,0.2391304398
01M650,CASCADES HIGH SCHOOL,2001,4 year June,86,27.0,0.31395349499999997
01M650,CASCADES HIGH SCHOOL,2015,5 year August,117,59.0,0.5042734909
01M650,CASCADES HIGH SCHOOL,2014,5 year August,114,56.0,0.4912280655
01M650,CASCADES HIGH SCHOOL,2013,5 year August,122,50.0,0.40983608250000003
01M650,CASCADES HIGH SCHOOL,2012,5 year August,126,69.0,0.5476190567
01M650,CASCADES HIGH SCHOOL,2011,5 year August,142,82.0,0.5774647903000001
01M650,CASCADES HIGH SCHOOL,2010,5 year August,152,89.0,0.5855263138
01M650,CASCADES HIGH SCHOOL,2009,5 year August,152,99.0,0.6513157654
01M650,CASCADES HIGH SCHOOL,2008,5 year August,136,79.0,0.5808823395
01M650,CASCADES HIGH SCHOOL,2007,5 year August,136,89.0,0.6544117737
01M650,CASCADES HIGH SCHOOL,2006,5 year August,138,98.0,0.7101449585
01M650,CASCADES HIGH SCHOOL,2015,5 year June,117,58.0,0.4957265091
01M650,CASCADES HIGH SCHOOL,2014,5 year June,114,51.0,0.4473684311
01M650,CASCADES HIGH SCHOOL,2013,5 year June,122,50.0,0.40983608250000003
01M650,CASCADES HIGH SCHOOL,2012,5 year June,126,66.0,0.5238095092999999
01M650,CASCADES HIGH SCHOOL,2011,5 year June,142,79.0,0.5563380432
01M650,CASCADES HIGH SCHOOL,2010,5 year June,152,86.0,0.5657894897
01M650,CASCADES HIGH SCHOOL,2009,5 year June,152,92.0,0.605263176
01M650,CASCADES HIGH SCHOOL,2008,5 year June,136,76.0,0.5588235474
01M650,CASCADES HIGH SCHOOL,2007,5 year June,136,84.0,0.6176470566
01M650,CASCADES HIGH SCHOOL,2006,5 year June,138,97.0,0.7028985595999999
01M650,CASCADES HIGH SCHOOL,2005,5 year June,115,67.0,0.5826086807
01M650,CASCADES HIGH SCHOOL,2004,5 year June,87,59.0,0.6781609344
01M650,CASCADES HIGH SCHOOL,2003,5 year June,93,62.0,0.6666666412
01M650,CASCADES HIGH SCHOOL,2002,5 year June,92,44.0,0.4782608795
01M650,CASCADES HIGH SCHOOL,2001,5 year June,86,42.0,0.48837207790000003
01M650,CASCADES HIGH SCHOOL,2014,6 year June,117,69.0,0.5897435759999999
01M650,CASCADES HIGH SCHOOL,2013,6 year June,125,60.0,0.48
01M650,CASCADES HIGH SCHOOL,2012,6 year June,125,81.0,0.6480000305
01M650,CASCADES HIGH SCHOOL,2011,6 year June,144,93.0,0.6458333588
01M650,CASCADES HIGH SCHOOL,2010,6 year June,154,105.0,0.681818161
01M650,CASCADES HIGH SCHOOL,2009,6 year June,150,116.0,0.7733333588000001
01M650,CASCADES HIGH SCHOOL,2008,6 year June,134,85.0,0.6343283463
01M650,CASCADES HIGH SCHOOL,2007,6 year June,135,101.0,0.7481481171
01M650,CASCADES HIGH SCHOOL,2006,6 year June,142,109.0,0.7676056671000001
01M650,CASCADES HIGH SCHOOL,2005,6 year June,115,85.0,0.7391304016
01M650,CASCADES HIGH SCHOOL,2004,6 year June,89,71.0,0.7977528381000001
01M650,CASCADES HIGH SCHOOL,2003,6 year June,102,78.0,0.7647058868000001
01M650,CASCADES HIGH SCHOOL,2002,6 year June,92,59.0,0.6413043213
01M650,CASCADES HIGH SCHOOL,2001,6 year June,86,46.0,0.5348837280000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2016,4 year August,123,122.0,0.9918698883
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2015,4 year August,150,148.0,0.9866666411999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2014,4 year August,135,133.0,0.9851851653999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2013,4 year August,113,112.0,0.9911504364
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2012,4 year August,131,129.0,0.9847328186
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2011,4 year August,154,150.0,0.9740259552
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2010,4 year August,143,143.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2009,4 year August,123,120.0,0.9756097412
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2008,4 year August,146,141.0,0.9657534027
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,4 year August,125,123.0,0.9840000152999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,4 year August,139,136.0,0.9784172821
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,4 year August,115,107.0,0.9304347991999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2016,4 year June,123,118.0,0.9593495941000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2015,4 year June,150,145.0,0.9666666411999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2014,4 year June,135,132.0,0.9777777863
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2013,4 year June,113,107.0,0.9469026184
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2012,4 year June,131,127.0,0.9694656372
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2011,4 year June,154,148.0,0.9610389709
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2010,4 year June,143,142.0,0.9930069733000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2009,4 year June,123,116.0,0.943089447
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2008,4 year June,146,138.0,0.9452054596
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,4 year June,125,122.0,0.9759999847
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,4 year June,139,134.0,0.9640287781000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,4 year June,115,107.0,0.9304347991999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2004,4 year June,117,108.0,0.9230769348
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2003,4 year June,126,123.0,0.9761904907000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2002,4 year June,110,104.0,0.9454545593
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2001,4 year June,119,112.0,0.9411764526
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2015,5 year August,149,148.0,0.9932885742
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2014,5 year August,134,133.0,0.9925373077
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2013,5 year August,112,112.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2012,5 year August,131,131.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2011,5 year August,153,151.0,0.9869281006
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2010,5 year August,143,143.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2009,5 year August,123,121.0,0.9837398528999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2008,5 year August,146,145.0,0.9931507111000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,5 year August,127,124.0,0.9763779449000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,5 year August,137,136.0,0.9927007294000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2015,5 year June,149,148.0,0.9932885742
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2014,5 year June,134,133.0,0.9925373077
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2013,5 year June,112,112.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2012,5 year June,131,131.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2011,5 year June,153,151.0,0.9869281006
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2010,5 year June,143,143.0,1.0
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2009,5 year June,123,121.0,0.9837398528999999
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2008,5 year June,146,145.0,0.9931507111000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2007,5 year June,127,124.0,0.9763779449000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2006,5 year June,137,136.0,0.9927007294000001
01M696,BARD HIGH SCHOOL EARLY COLLEGE,2005,5 year June,113,108.0,0.9557521819999999
